13.6875 -6.1498
13.8 -6.14907
13.9125 -6.14836
14.025 -6.14767
14.1375 -6.14699
14.25 -6.14633
14.3625 -6.14569
14.475 -6.14506
14.5875 -6.14444
14.7 -6.14385
14.8125 -6.14326
14.925 -6.14269
15.0375 -6.14214
15.15 -6.14159
15.2625 -6.14106
15.375 -6.14054
15.4875 -6.14004
15.6 -6.13954
15.7125 -6.13906
15.825 -6.13858
15.9375 -6.13812
16.05 -6.13767
16.1625 -6.13723
16.275 -6.1368
16.3875 -6.13637
16.5 -6.13596
16.6125 -6.13556
16.725 -6.13516
16.8375 -6.13477
16.95 -6.1344
17.0625 -6.13403
17.175 -6.13366
17.2875 -6.13331
17.4 -6.13296
17.5125 -6.13262
17.625 -6.13229
17.7375 -6.13196
17.85 -6.13164
17.9625 -6.13132
18.075 -6.13102
18.1875 -6.13072
18.3 -6.13042
18.4125 -6.13013
18.525 -6.12985
18.6375 -6.12957
18.75 -6.1293
18.8625 -6.12903
18.975 -6.12877
19.0875 -6.12851
19.2 -6.12826
19.3125 -6.12802
19.425 -6.12777
19.5375 -6.12754
19.65 -6.1273
19.7625 -6.12707
19.875 -6.12685
19.9875 -6.12663
20.1 -6.12641
20.2125 -6.1262
20.325 -6.12599
20.4375 -6.12579
20.55 -6.12559
20.6625 -6.12539
20.775 -6.1252
20.8875 -6.12501
21 -6.12482
21.1125 -6.12464
21.225 -6.12446
21.3375 -6.12428
21.45 -6.12411
21.5625 -6.12394
21.675 -6.12377
21.7875 -6.1236
21.9 -6.12344
22.0125 -6.12328
22.125 -6.12313
22.2375 -6.12297
22.35 -6.12282
22.4625 -6.12267
22.575 -6.12253
22.6875 -6.12238
22.8 -6.12224
22.9125 -6.1221
23.025 -6.12197
23.1375 -6.12183
23.25 -6.1217
23.3625 -6.12157
23.475 -6.12144
23.5875 -6.12132
23.7 -6.1212
23.8125 -6.12107
23.925 -6.12095
24.0375 -6.12084
24.15 -6.12072
24.2625 -6.12061
24.375 -6.1205
24.4875 -6.12038
24.6 -6.12028
24.7125 -6.12017
24.825 -6.12006
24.9375 -6.11996
25.05 -6.11986
25.1625 -6.11976
25.275 -6.11966
25.3875 -6.11956
25.5 -6.11947
25.6125 -6.11937
25.725 -6.11928
25.8375 -6.11919
25.95 -6.1191
26.0625 -6.11901
26.175 -6.11892
26.2875 -6.11884
26.4 -6.11875
26.5125 -6.11867
26.625 -6.11859
26.7375 -6.11851
26.85 -6.11843
26.9625 -6.11835
27.075 -6.11827
27.1875 -6.11819
27.3 -6.11812
27.4125 -6.11805
27.525 -6.11797
27.6375 -6.1179
27.75 -6.11783
27.8625 -6.11776
27.975 -6.11769
28.0875 -6.11762
28.2 -6.11756
28.3125 -6.11749
28.425 -6.11743
28.5375 -6.11736
28.65 -6.1173
28.7625 -6.11724
28.875 -6.11717
28.9875 -6.11711
29.1 -6.11705
29.2125 -6.117
29.325 -6.11694
29.4375 -6.11688
29.55 -6.11682
29.6625 -6.11677
29.775 -6.11671
29.8875 -6.11666
30 -6.11661
